"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"6019","45_224_60",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,292,12.5,0,1.78571428571429,1.35714285714286,8,50
"6020","45_224_61",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,292,12.5,0,1.78571428571429,1.35714285714286,8,50
"6021","45_224_62",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,292,12.5,0,1.78571428571429,1.35714285714286,8,50
"6022","45_224_63",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6023","45_224_64",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6024","45_224_65",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6025","45_224_66",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6026","45_224_67",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6027","45_224_68",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,286,12.5,0,1.78571428571429,1.35714285714286,8,50
"6028","45_224_69",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,280,12.5,0,1.78571428571429,1.35714285714286,8,50
"6029","45_224_7",2.42307692307692,0.152105074206523,0.345468126644598,0.618838685804832,0.761755485893417,-0.201390644753477,26,20.9230769230769,0,1.74358974358974,1.48717948717949,13,136
"6030","45_224_70",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,280,12.5,0,1.78571428571429,1.35714285714286,8,50
"6031","45_224_71",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,263,12.5,0,1.78571428571429,1.35714285714286,8,50
"6032","45_224_72",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,263,12.5,-0.000799999999999956,1.78571428571429,1.35714285714286,8,50
"6033","45_224_73",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,263,12.5,0,1.78571428571429,1.35714285714286,8,50
"6034","45_224_74",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,263,12.5,0,1.78571428571429,1.35714285714286,8,50
"6035","45_224_75",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,257,12.5,-0.000799999999999956,1.78571428571429,1.35714285714286,8,50
"6036","45_224_76",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,250,12.5,0,1.78571428571429,1.35714285714286,8,50
"6037","45_224_77",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,250,12.5,0,1.78571428571429,1.35714285714286,8,50
"6038","45_224_78",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,250,12.5,0,1.78571428571429,1.35714285714286,8,50
"6039","45_224_79",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,238,12.5,0,1.78571428571429,1.35714285714286,8,50
"6040","45_224_8",2.42307692307692,0.152105074206523,0.345468126644598,0.618838685804831,0.761755485893417,-0.201390644753477,26,20.9230769230769,0,1.74358974358974,1.48717948717949,13,136
"6041","45_224_80",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,238,12.5,0,1.78571428571429,1.35714285714286,8,50
"6042","45_224_81",1.92857142857143,0.258503401360544,0.266534391534392,0.588670304260748,0.831325301204819,-0.131448872412728,238,12.5,0,1.78571428571429,1.35714285714286,8,50
"6043","45_224_82",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6044","45_224_83",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6045","45_224_84",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6046","45_224_85",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6047","45_224_86",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6048","45_224_87",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,217,12,0,1.71428571428571,1.14285714285714,8,48
"6049","45_224_88",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,210,12,0,1.71428571428571,1.14285714285714,8,48
"6050","45_224_89",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,197,12,0,1.71428571428571,1.14285714285714,8,48
"6051","45_224_9",2.42307692307692,0.152105074206523,0.345468126644598,0.618838685804832,0.761755485893417,-0.201390644753477,26,20.9230769230769,0,1.74358974358974,1.48717948717949,13,136
"6052","45_224_90",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,197,12,0,1.71428571428571,1.14285714285714,8,48
"6053","45_224_91",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,197,12,0,1.71428571428571,1.14285714285714,8,48
"6054","45_224_92",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,195,12,0,1.71428571428571,1.14285714285714,8,48
"6055","45_224_93",2,0.0612244897959184,0.174334733893557,0.603581683483382,0.884615384615385,-0.185185185185185,183,12,0,1.71428571428571,1.14285714285714,8,48
"6056","45_224_94",2.07142857142857,0.0855199222546161,0.192390289449113,0.621120385175987,0.814285714285714,-0.232888009236353,121,11.5,0,1.64285714285714,1.19047619047619,8,46
"6057","45_224_95",1.95238095238095,0.0555555555555556,0.185347985347985,0.620400147812128,0.866666666666667,-0.195652173913044,137,10.2857142857143,0,1.71428571428571,1.13333333333333,7,36
"6058","45_224_96",1.95238095238095,0.0555555555555556,0.185347985347985,0.620400147812128,0.866666666666667,-0.195652173913044,126,10.2857142857143,0,1.71428571428571,1.13333333333333,7,36
"6059","45_224_97",1.95238095238095,0.0555555555555556,0.185347985347985,0.620400147812128,0.866666666666667,-0.195652173913044,105,10.2857142857143,0,1.71428571428571,1.13333333333333,7,36
"6060","45_224_98",1.95238095238095,0.0555555555555556,0.185347985347985,0.620400147812128,0.866666666666667,-0.195652173913044,98,10.2857142857143,0,1.71428571428571,1.13333333333333,7,36
"6061","45_224_99",1.95238095238095,0.0555555555555556,0.185347985347985,0.620400147812128,0.866666666666667,-0.195652173913044,92,10.2857142857143,0,1.71428571428571,1.13333333333333,7,36
"6062","45_25_0",0.8,0.34,0.264073426573427,0.722325174550642,0.5,-0.0285714285714294,14,4,0.208333333333333,0.8,1.7,6,12
"6063","45_25_1",0.8,0.541666666666667,0.551851851851852,0.629766899400857,0.5,-0.0285714285714294,14,4.8,0.208333333333333,1.2,1.7,5,12
"6064","45_25_10",0,0,0,6.99358027436148e-05,0,0,8,2,0.5,0.666666666666667,1,4,4
"6065","45_25_11",0,0,0,1,0,0,8,2,0.5,0.666666666666667,1,4,4
"6066","45_25_12",0,0,0,0.306080175583558,0,0,8,2,0.5,0.666666666666667,1,4,4
"6067","45_25_13",0,0,0,1.82381815496679e-05,0,0,8,2,0.5,0.666666666666667,1,4,4
"6068","45_25_14",0,0,0,3.13139099263893e-05,0,0,8,2,0.5,0.666666666666667,1,4,4
"6069","45_25_15",0,0,0,2.17244005771278e-05,0,0,8,2,0.5,0.666666666666667,1,4,4
"6070","45_25_16",0,0,0,1,0,0,8,2,0.5,0.666666666666667,1,4,4
"6071","45_25_17",0,0,0,0.428327482904257,0,0,8,2,0.5,0.666666666666667,1,4,4
"6072","45_25_18",0,0,0,0.107119888397919,0,0,8,2,0.5,0.666666666666667,1,4,4
"6073","45_25_19",0,0,0,0.180512864114894,0,0,8,2,0.5,0.666666666666667,1,4,4
"6074","45_25_2",0.8,0.541666666666667,0.551851851851852,0.629766899400856,0.5,-0.0285714285714294,14,4.8,0.208333333333333,1.2,1.7,5,12
"6075","45_25_20",0,0,0,1,0,0,6,2,0.5,0.666666666666667,1,4,4
"6076","45_25_21",0.333333333333333,0,0.25,1,0,0,2,1.33333333333333,-0.5,0.666666666666667,1,3,2
"6077","45_25_22",0.333333333333333,0,0.25,1,0,0,2,1.33333333333333,-0.5,0.666666666666667,1,3,2
"6078","45_25_23",0.333333333333333,0,0.25,1,0,0,2,1.33333333333333,-0.5,0.666666666666667,1,3,2
"6079","45_25_24",0.333333333333333,0,0.25,1,0,0,2,1.33333333333333,-0.5,0.666666666666667,1,3,2
"6080","45_25_25",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6081","45_25_26",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6082","45_25_27",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6083","45_25_28",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6084","45_25_29",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6085","45_25_3",0.8,0.541666666666667,0.551851851851852,0.629766899400856,0.5,-0.0285714285714294,14,4.8,0.208333333333333,1.2,1.7,5,12
"6086","45_25_30",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6087","45_25_31",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6088","45_25_32",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6089","45_25_33",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6090","45_25_34",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6091","45_25_35",0,0,0,0,0,0,2,2,-0.5,2,1,2,2
"6092","45_25_4",0,0,0,3.76842350213735e-06,0,0,8,2,0.5,0.666666666666667,1,4,4
"6093","45_25_5",0,0,0,3.91799852004215e-05,0,0,8,2,0.5,0.666666666666667,1,4,4
"6094","45_25_6",0,0,0,1.92177376323599e-06,0,0,8,2,0.5,0.666666666666667,1,4,4
"6095","45_25_7",0,0,0,4.27697440574804e-06,0,0,8,2,0.5,0.666666666666667,1,4,4
"6096","45_25_8",0,0,0,4.7335711297336e-06,0,0,8,2,0.5,0.666666666666667,1,4,4
"6097","45_25_9",0,0,0,9.25798267026323e-06,0,0,8,2,0.5,0.666666666666667,1,4,4
"6098","45_380_0",7.91182795698925,0.0645502539298185,0.424364715725626,0.661987622478646,0.806947433138641,-0.046009721154454,7,136.645161290323,0,4.55483870967742,1.34838709677419,31,2118
"6099","45_380_1",7.91182795698925,0.0645502539298185,0.424364715725626,0.661987622478646,0.806947433138641,-0.046009721154454,7,136.645161290323,0,4.55483870967742,1.34838709677419,31,2118
"6100","45_380_10",7.83597883597884,0.0940401232201312,0.4741506027845,0.645805935512638,0.822874493927126,-0.0426334327363861,9,130.428571428571,0,4.83068783068783,1.32804232804233,28,1826
"6101","45_380_100",1.2,0,0,0.219223593595585,1,-0.111111111111109,14246,30,0,6,1,6,90
"6102","45_380_101",1.2,0,0,0.219223593595585,1,-0.111111111111109,14060,30,0,6,1,6,90
"6103","45_380_102",1.2,0,0,0.219223593595585,1,-0.111111111111109,13863,30,0,6,1,6,90
"6104","45_380_103",1.2,0,0,0.219223593595585,1,-0.111111111111109,13694,30,0,6,1,6,90
"6105","45_380_104",1.2,0,0,0.219223593595585,1,-0.111111111111109,13134,30,0,6,1,6,90
"6106","45_380_105",1.2,0,0,0.219223593595585,1,-0.111111111111109,12705,30,0,6,1,6,90
"6107","45_380_106",1.2,0,0,0.219223593595585,1,-0.111111111111109,12028,30,0,6,1,6,90
"6108","45_380_107",1.2,0,0,0.219223593595585,1,-0.111111111111109,11412,30,0,6,1,6,90
"6109","45_380_108",1.2,0,0,0.219223593595585,1,-0.111111111111109,10611,30,0,6,1,6,90
"6110","45_380_109",1.2,0,0,0.219223593595585,1,-0.111111111111109,10196,30,0,6,1,6,90
"6111","45_380_11",7.76719576719577,0.0940656534590981,0.4741506027845,0.642333280031829,0.822874493927126,-0.0452797245225733,9,130.285714285714,0.0311706486611265,4.82539682539683,1.32804232804233,28,1824
"6112","45_380_110",1.2,0,0,0.219223593595585,1,-0.111111111111109,10196,30,0,6,1,6,90
"6113","45_380_111",1.2,0,0,0.219223593595585,1,-0.111111111111109,10144,30,0,6,1,6,90
"6114","45_380_112",1.2,0,0,0.219223593595585,1,-0.111111111111109,9945,30,0,6,1,6,90
"6115","45_380_113",1.2,0,0,0.219223593595585,1,-0.111111111111109,9508,30,0,6,1,6,90
"6116","45_380_114",1.2,0,0,0.219223593595585,1,-0.111111111111109,8868,30,0,6,1,6,90
"6117","45_380_115",1.2,0,0,0.219223593595585,1,-0.111111111111109,6552,30,0,6,1,6,90
"6118","45_380_116",1.2,0,0,0.219223593595585,1,-0.111111111111109,5951,30,0,6,1,6,90
"6119","45_380_117",1.2,0,0,0.219223593595585,1,-0.111111111111109,4937,30,0,6,1,6,90
"6120","45_380_118",1.2,0,0,0.219223593595585,1,-0.111111111111109,4687,30,0,6,1,6,90
"6121","45_380_119",1.2,0,0,0.219223593595585,1,-0.111111111111109,3114,30,0,6,1,6,90
"6122","45_380_12",7.78835978835979,0.0945211603016404,0.4741506027845,0.643931667500002,0.822874493927126,-0.0455585731414093,9,129.714285714286,0,4.8042328042328,1.32804232804233,28,1816
"6123","45_380_120",1.2,0,0,0.219223593595585,1,-0.111111111111109,2628,30,0,6,1,6,90
"6124","45_380_121",1.2,0,0,0.219223593595585,1,-0.111111111111109,2225,30,0,6,1,6,90
"6125","45_380_122",1.2,0,0,0.219223593595586,1,-0.111111111111109,1191,30,0,6,1,6,90
"6126","45_380_123",1.6,0,0,0.291284194582172,1,-0.118261360429014,61,28,0,5.6,1,6,84
"6127","45_380_124",0,0,0,2.96059473233375e-16,1,0,49615,8,-0.2,2,1,5,20
"6128","45_380_125",0,0,0,0,1,0,45388,8,-0.2,2,1,5,20
"6129","45_380_126",0,0,0,5.9211894646675e-16,1,0,44628,8,-0.2,2,1,5,20
"6130","45_380_127",0,0,0,0,1,0,35445,8,-0.2,2,1,5,20
"6131","45_380_128",0,0,0,2.96059473233375e-16,1,0,35019,8,-0.2,2,1,5,20
"6132","45_380_129",0,0,0,2.96059473233375e-16,1,0,33564,8,-0.2,2,1,5,20
"6133","45_380_13",7.76719576719577,0.137838842974873,0.491614705807347,0.646708223341548,0.821383647798742,-0.0550406041742787,8,128.285714285714,0,4.75132275132275,1.34391534391534,28,1796
"6134","45_380_130",0,0,0,2.96059473233375e-16,1,0,24629,8,-0.2,2,1,5,20
"6135","45_380_131",0,0,0,2.96059473233375e-16,1,0,20548,8,-0.2,2,1,5,20
"6136","45_380_132",0,0,0,5.9211894646675e-16,1,0,17058,8,-0.2,2,1,5,20
"6137","45_380_133",0,0,0,2.96059473233375e-16,1,0,13253,8,-0.2,2,1,5,20
"6138","45_380_134",0,0,0,0,1,0,12956,8,-0.2,2,1,5,20
"6139","45_380_135",0,0,0,0,1,0,8487,8,-0.2,2,1,5,20
"6140","45_380_136",0,0,0,0,1,0,8177,8,-0.2,2,1,5,20
"6141","45_380_137",0,0,0,2.96059473233375e-16,1,0,8031,8,-0.2,2,1,5,20
"6142","45_380_138",0,0,0,2.96059473233375e-16,1,0,7939,8,-0.2,2,1,5,20
"6143","45_380_139",0,0,0,0,1,0,7689,8,-0.2,2,1,5,20
"6144","45_380_14",7.77248677248677,0.130599068100192,0.422952100641902,0.647029614380328,0.823132123258759,-0.0543351406302358,8,128.142857142857,0,4.74603174603175,1.35185185185185,28,1794
"6145","45_380_140",0,0,0,0,1,0,7508,8,-0.2,2,1,5,20
"6146","45_380_141",0,0,0,0,1,0,7402,8,-0.2,2,1,5,20
"6147","45_380_142",0,0,0,0,1,0,6294,8,-0.2,2,1,5,20
"6148","45_380_143",0,0,0,0,1,0,5622,8,-0.2,2,1,5,20
"6149","45_380_144",0,0,0,0,1,0,5165,8,-0.2,2,1,5,20
"6150","45_380_145",0,0,0,2.96059473233375e-16,1,0,3108,8,-0.2,2,1,5,20
"6151","45_380_146",0,0,0,0,1,0,3030,8,-0.2,2,1,5,20
"6152","45_380_147",0,0,0,2.96059473233375e-16,1,0,2299,8,-0.2,2,1,5,20
"6153","45_380_148",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,13485,6.4,-0.2109375,1.6,1.2,5,16
"6154","45_380_149",0.4,0.125,0.427777777777778,0.225531907971175,0.789473684210526,-0.548387096774194,10112,6.4,-0.2109375,1.6,1.2,5,16
"6155","45_380_15",7.79487179487179,0.173315533412588,0.44438874549053,0.645657903236643,0.843634572765329,-0.0603837165696858,44,125.333333333333,-6.98601121033535e-07,4.82051282051282,1.37606837606838,27,1692
"6156","45_380_150",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,9829,6.4,-0.2109375,1.6,1.2,5,16
"6157","45_380_151",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,8414,6.4,-0.2109375,1.6,1.2,5,16
"6158","45_380_152",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,6181,6.4,-0.2109375,1.6,1.2,5,16
"6159","45_380_153",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,2261,6.4,-0.2109375,1.6,1.2,5,16
"6160","45_380_154",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,237,6.4,-0.2109375,1.6,1.2,5,16
"6161","45_380_155",0.666666666666667,0.666666666666667,0.75,0.414956756686983,0.6,-0.714285714285714,1633,4,-0.28125,1.33333333333333,1.33333333333333,4,8
"6162","45_380_156",0.666666666666667,0.666666666666667,0.75,0.414956756686983,0.6,-0.714285714285714,668,4,-0.28125,1.33333333333333,1.33333333333333,4,8
"6163","45_380_157",0,0,0,0,0,0,41,2,-0.5,2,1,2,2
"6164","45_380_16",8.05538461538462,0.106194893730105,0.394140756574309,0.644310182230804,0.840181497353164,-0.0581563844289997,9,124.615384615385,-7.62078951217382e-07,4.98461538461538,1.33230769230769,26,1620
"6165","45_380_17",7.83384615384615,0.115251859724862,0.405318401359438,0.646145360368099,0.839350180505415,-0.0556279648096072,7,120.153846153846,-8.19724539894991e-07,4.80615384615385,1.34153846153846,26,1562
"6166","45_380_18",7.65538461538462,0.128466013412001,0.418167583369752,0.647226721379214,0.839177432111785,-0.0560523447576877,7,116.615384615385,0,4.66461538461538,1.35384615384615,26,1516
"6167","45_380_19",7.89,0.123111919319407,0.38416516098845,0.642649956243234,0.852719665271967,-0.0582230149171,7,116.64,0,4.86,1.32666666666667,25,1458
"6168","45_380_2",7.91612903225806,0.0643073147385026,0.424364715725626,0.662384562237686,0.806947433138641,-0.0457172601985538,7,136.516129032258,0,4.5505376344086,1.34838709677419,31,2116
"6169","45_380_20",7.62333333333333,0.205796744886815,0.468225699264118,0.659447911296164,0.843032923179248,-0.0386146041359813,9,107.04,-1.11716615150922e-06,4.46,1.4,25,1338
"6170","45_380_21",7.58333333333333,0.127455049800918,0.160964561588462,0.671233684911743,0.846180798878767,-0.058710336976779,6,100,0,4.16666666666667,1.3695652173913,25,1250
"6171","45_380_22",7.64822134387352,0.17818419535063,0.145926943762426,0.652248215586205,0.877358490566038,-0.0542164346950524,51,101.739130434783,0,4.62450592885375,1.32467532467532,23,1170
"6172","45_380_23",7.52173913043478,0.171385715124704,0.155168389456702,0.658631223127844,0.868006993006993,-0.0575355233127921,33,96.5217391304348,0,4.38735177865613,1.35064935064935,23,1110
"6173","45_380_24",7.12554112554113,0.181778866592371,0.143646044036165,0.654865460471459,0.90496529631607,-0.041495876157877,16,92.3636363636364,-5.81251162501712e-06,4.3982683982684,1.39047619047619,22,1016
"6174","45_380_25",7.49707602339181,0.10079883805374,0.0951310546460671,0.612138751136505,0.949774266365689,-0.0376616104738625,14,97.0526315789474,-2.35270867346615e-06,5.39181286549708,1.18300653594771,19,922
"6175","45_380_26",7.39766081871345,0.10079883805374,0.0951310546460671,0.608024979195641,0.949774266365689,-0.0410581423917479,14,96.8421052631579,-2.36294896017882e-06,5.38011695906433,1.18300653594771,19,920
"6176","45_380_27",7.29239766081871,0.10079883805374,0.0951310546460671,0.611724630788664,0.949774266365689,-0.0393087171499604,14,94.7368421052632,-2.46913580258825e-06,5.26315789473684,1.18300653594771,19,900
"6177","45_380_28",7.33333333333333,0.105968858131488,0.0960574229691875,0.616907397396676,0.953991880920162,-0.0351364861596601,14,89.3333333333333,-3.09398282218696e-06,5.25490196078431,1.18382352941176,18,804
"6178","45_380_29",7.34640522875817,0.105968858131488,0.0960574229691875,0.61813869006579,0.953991880920162,-0.0346725683365772,14,89.1111111111111,0,5.24183006535948,1.18382352941176,18,802
"6179","45_380_3",7.9010752688172,0.0656103771192605,0.434133456853154,0.66358860795283,0.798333857277586,-0.0561982434802706,6,134.967741935484,0,4.4989247311828,1.35698924731183,31,2092
"6180","45_380_30",7.22794117647059,0.119791666666667,0.156041212781409,0.594605610927045,0.953991880920162,-0.0281468109590464,14,90.3529411764706,-3.39084201375319e-06,5.64705882352941,1.18382352941176,17,768
"6181","45_380_31",7.21666666666667,0.127619047619048,0.160332633053221,0.624055101106635,0.949081803005008,-0.0380604200875208,44,75.75,0,5.05,1.19166666666667,16,606
"6182","45_380_32",7.21666666666667,0.127619047619048,0.160332633053221,0.624055101106635,0.949081803005008,-0.0380604200875208,44,75.75,0,5.05,1.19166666666667,16,606
"6183","45_380_33",7.2,0.0201635401635401,0.0927717479181825,0.642747250550879,0.959493670886076,-0.0429514769630426,41,70,0,4.66666666666667,1.07619047619048,16,560
"6184","45_380_34",7.28571428571429,0,0.0642857142857143,0.625636828800499,1,-0.0271599552086323,83,72,0,5.14285714285714,1,15,540
"6185","45_380_35",7.45054945054945,0,0,0.594439897867205,1,-0.0271599552086323,82,77.1428571428571,0,5.93406593406593,1,14,540
"6186","45_380_36",7.61538461538461,0,0,0.583305588490392,1,-0.0335457281623405,150,76.6153846153846,0,6.38461538461538,1,13,498
"6187","45_380_37",7.61538461538461,0,0,0.583305588490392,1,-0.0335457281623405,140,76.6153846153846,0,6.38461538461538,1,13,498
"6188","45_380_38",7.61538461538461,0,0,0.583305588490391,1,-0.0335457281623405,134,76.6153846153846,0,6.38461538461538,1,13,498
"6189","45_380_39",7.66666666666667,0,0,0.56501311458667,1,-0.0480849171932849,134,75.6666666666667,0,6.87878787878788,1,12,454
"6190","45_380_4",7.89425287356322,0.057873284563918,0.405200284276339,0.658750296963048,0.812366737739872,-0.0581303596532338,6,133.066666666667,0,4.58850574712644,1.33333333333333,30,1996
"6191","45_380_40",4.33333333333333,0,0,0.522931700614964,1,-0.0502005795256384,143,50.3333333333333,0,4.57575757575758,1,12,302
"6192","45_380_41",1.81818181818182,0,0,0.364765004464019,1,-0.0666666666666667,1996,40,0,3.63636363636364,1,12,240
"6193","45_380_42",1.81818181818182,0,0,0.364765004464019,1,-0.0666666666666667,1996,40,0,3.63636363636364,1,12,240
"6194","45_380_43",1.81818181818182,0,0,0.364765004464019,1,-0.0666666666666667,1996,40,0,3.63636363636364,1,12,240
"6195","45_380_44",1.81818181818182,0,0,0.364765004464019,1,-0.0666666666666667,1996,40,0,3.63636363636364,1,12,240
"6196","45_380_45",2.03030303030303,0.104132231404959,0.229090909090909,0.412014719963337,0.965116279069767,-0.0689008322291547,20790,35.6666666666667,0,3.24242424242424,1.13636363636364,12,214
"6197","45_380_46",1.78181818181818,0,0,0.352958421955335,1,-0.0714285714285697,13956,38.1818181818182,0,3.81818181818182,1,11,210
"6198","45_380_47",1.78181818181818,0,0,0.352958421955335,1,-0.0714285714285697,10789,38.1818181818182,0,3.81818181818182,1,11,210
"6199","45_380_48",1.78181818181818,0,0,0.352958421955334,1,-0.0714285714285697,7583,38.1818181818182,0,3.81818181818182,1,11,210
"6200","45_380_49",1.78181818181818,0,0,0.352958421955335,1,-0.0714285714285697,3422,38.1818181818182,0,3.81818181818182,1,11,210
"6201","45_380_5",7.77471264367816,0.0582637831710207,0.408280554140883,0.65674117605733,0.811158798283262,-0.057735600180566,6,132.533333333333,0,4.57011494252874,1.33563218390805,30,1988
"6202","45_380_50",1.78181818181818,0,0,0.352958421955335,1,-0.0714285714285697,1721,38.1818181818182,0,3.81818181818182,1,11,210
"6203","45_380_51",1.78181818181818,0,0,0.352958421955335,1,-0.0714285714285697,1720,38.1818181818182,0,3.81818181818182,1,11,210
"6204","45_380_52",1.73333333333333,0,0,0.338562172233853,1,-0.0769230769230759,20587,36.4,0,4.04444444444444,1,10,182
"6205","45_380_53",1.73333333333333,0,0,0.338562172233853,1,-0.0769230769230759,16776,36.4,0,4.04444444444444,1,10,182
"6206","45_380_54",1.73333333333333,0,0,0.338562172233853,1,-0.0769230769230759,6611,36.4,0,4.04444444444444,1,10,182
"6207","45_380_55",1.73333333333333,0,0,0.338562172233853,1,-0.0769230769230759,4610,36.4,0,4.04444444444444,1,10,182
"6208","45_380_56",1.66666666666667,0,0,0.320536271624972,1,-0.0833333333333318,3037,34.6666666666667,0,4.33333333333333,1,9,156
"6209","45_380_57",1.57142857142857,0,0,0.297168238995283,1,-0.090909090909089,20797,33,0,4.71428571428571,1,8,132
"6210","45_380_58",1.57142857142857,0,0,0.297168238995283,1,-0.090909090909089,20666,33,0,4.71428571428571,1,8,132
"6211","45_380_59",1.57142857142857,0,0,0.297168238995283,1,-0.090909090909089,12363,33,0,4.71428571428571,1,8,132
"6212","45_380_6",7.65977011494253,0.0585547564643272,0.415960751999652,0.654580025142418,0.801780614816059,-0.0626138286934698,6,131.866666666667,0,4.54712643678161,1.34252873563218,30,1978
"6213","45_380_60",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6214","45_380_61",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6215","45_380_62",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6216","45_380_63",1.42857142857143,0,0,0.265409699352294,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6217","45_380_64",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6218","45_380_65",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6219","45_380_66",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,20372,31.4285714285714,0,5.23809523809524,1,7,110
"6220","45_380_67",1.42857142857143,0,0,0.265409699352293,1,-0.100000000000001,13449,31.4285714285714,0,5.23809523809524,1,7,110
"6221","45_380_68",1.42857142857143,0,0,0.265409699352294,1,-0.100000000000001,6299,31.4285714285714,0,5.23809523809524,1,7,110
